2026-06-30 13:09:19,323 | INFO    | troe.train | eval @ step 1000: {'acc': 0.7115384340286255, 'n': 4316, 'step': 1000}
2026-06-30 13:09:37,602 | INFO    | troe.train | step 1050/3219  loss=0.4109  lr=1.50e-05  elapsed=482.5s  acc=0.7500
2026-06-30 13:09:58,199 | INFO    | troe.train | step 1100/3219  loss=0.6661  lr=1.46e-05  elapsed=503.1s  acc=0.5625
2026-06-30 13:10:16,434 | INFO    | troe.train | step 1150/3219  loss=0.5273  lr=1.43e-05  elapsed=521.4s  acc=0.6250
2026-06-30 13:10:34,680 | INFO    | troe.train | step 1200/3219  loss=0.4978  lr=1.39e-05  elapsed=539.6s  acc=0.7500
2026-06-30 13:10:50,997 | INFO    | troe.train | eval @ step 1200: {'acc': 0.7164040803909302, 'n': 4316, 'step': 1200}
2026-06-30 13:11:09,189 | INFO    | troe.train | step 1250/3219  loss=0.5424  lr=1.36e-05  elapsed=574.1s  acc=0.7500
2026-06-30 13:11:27,813 | INFO    | troe.train | step 1300/3219  loss=0.4526  lr=1.32e-05  elapsed=592.7s  acc=0.7500
2026-06-30 13:11:45,807 | INFO    | troe.train | step 1350/3219  loss=0.4529  lr=1.29e-05  elapsed=610.7s  acc=0.7500
2026-06-30 13:12:04,057 | INFO    | troe.train | step 1400/3219  loss=0.4633  lr=1.26e-05  elapsed=629.0s  acc=0.7812
2026-06-30 13:12:20,330 | INFO    | troe.train | eval @ step 1400: {'acc': 0.7228915691375732, 'n': 4316, 'step': 1400}
2026-06-30 13:12:38,375 | INFO    | troe.train | step 1450/3219  loss=0.3582  lr=1.22e-05  elapsed=663.3s  acc=0.8125
2026-06-30 13:12:56,216 | INFO    | troe.train | step 1500/3219  loss=0.5157  lr=1.19e-05  elapsed=681.1s  acc=0.7500
2026-06-30 13:13:14,836 | INFO    | troe.train | step 1550/3219  loss=0.3825  lr=1.15e-05  elapsed=699.8s  acc=0.8438
2026-06-30 13:13:32,847 | INFO    | troe.train | step 1600/3219  loss=0.4782  lr=1.12e-05  elapsed=717.8s  acc=0.6875
2026-06-30 13:13:49,157 | INFO    | troe.train | eval @ step 1600: {'acc': 0.7242817282676697, 'n': 4316, 'step': 1600}
2026-06-30 13:14:07,858 | INFO    | troe.train | step 1650/3219  loss=0.4817  lr=1.08e-05  elapsed=752.8s  acc=0.7188
2026-06-30 13:14:25,412 | INFO    | troe.train | step 1700/3219  loss=0.3421  lr=1.05e-05  elapsed=770.3s  acc=0.8438
2026-06-30 13:14:43,157 | INFO    | troe.train | step 1750/3219  loss=0.4901  lr=1.01e-05  elapsed=788.1s  acc=0.6562
2026-06-30 13:15:01,487 | INFO    | troe.train | step 1800/3219  loss=0.4856  lr=9.79e-06  elapsed=806.4s  acc=0.7188
2026-06-30 13:15:17,825 | INFO    | troe.train | eval @ step 1800: {'acc': 0.7270621061325073, 'n': 4316, 'step': 1800}
2026-06-30 13:15:36,669 | INFO    | troe.train | step 1850/3219  loss=0.4909  lr=9.45e-06  elapsed=841.6s  acc=0.7500
2026-06-30 13:15:54,632 | INFO    | troe.train | step 1900/3219  loss=0.2844  lr=9.10e-06  elapsed=859.6s  acc=0.9062
2026-06-30 13:16:13,064 | INFO    | troe.train | step 1950/3219  loss=0.4213  lr=8.76e-06  elapsed=878.0s  acc=0.7812
2026-06-30 13:16:30,185 | INFO    | troe.train | step 2000/3219  loss=0.4749  lr=8.41e-06  elapsed=895.1s  acc=0.7500
2026-06-30 13:16:45,568 | INFO    | troe.train | eval @ step 2000: {'acc': 0.7247451543807983, 'n': 4316, 'step': 2000}
2026-06-30 13:17:03,033 | INFO    | troe.train | step 2050/3219  loss=0.4314  lr=8.07e-06  elapsed=928.0s  acc=0.8438
2026-06-30 13:17:20,643 | INFO    | troe.train | step 2100/3219  loss=0.3385  lr=7.72e-06  elapsed=945.6s  acc=0.8125
2026-06-30 13:17:37,980 | INFO    | troe.train | step 2150/3219  loss=0.7083  lr=7.38e-06  elapsed=962.9s  acc=0.7812
2026-06-30 13:17:55,978 | INFO    | troe.train | step 2200/3219  loss=0.5560  lr=7.03e-06  elapsed=980.9s  acc=0.6875
2026-06-30 13:18:11,449 | INFO    | troe.train | eval @ step 2200: {'acc': 0.7175625562667847, 'n': 4316, 'step': 2200}
2026-06-30 13:18:28,115 | INFO    | troe.train | step 2250/3219  loss=0.4666  lr=6.69e-06  elapsed=1013.0s  acc=0.8125
2026-06-30 13:18:45,697 | INFO    | troe.train | step 2300/3219  loss=0.4125  lr=6.34e-06  elapsed=1030.6s  acc=0.7188
